flow_id,flow_ip_src,flow_ip_dst,flow_srcport,flow_dstport,flow_proto,num_packets,total_length,avg_packet_size,min_time,max_time,tcp_window_size_avg,total_payload,forward_packets,receiving_packets,fragments,flow_duration,target
2039011976,160.34.248.143,250.227.120.130,0,0,181,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,169,46475,275,9,46691,0,37349,169,0,0,1112532,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
2039011976,160.34.248.143,250.227.120.130,0,0,181,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,174,47850,275,9,46691,0,38454,174,0,0,1146266,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
2039011976,160.34.248.143,250.227.120.130,0,0,181,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,174,47850,275,9,46691,0,38454,174,0,0,1146266,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
2039011976,160.34.248.143,250.227.120.130,0,0,181,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,174,47850,275,9,46691,0,38454,174,0,0,1146266,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
2039011976,160.34.248.143,250.227.120.130,0,0,181,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,174,47850,275,9,46691,0,38454,174,0,0,1146266,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
2039011976,160.34.248.143,250.227.120.130,0,0,181,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,180,49500,275,9,46691,0,39780,180,0,0,1182253,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
2039011976,160.34.248.143,250.227.120.130,0,0,181,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,180,49500,275,9,46691,0,39780,180,0,0,1182253,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
2039011976,160.34.248.143,250.227.120.130,0,0,181,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,180,49500,275,9,46691,0,39780,180,0,0,1182253,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
1419056836,93.42.166.40,114.241.5.131,0,0,243,1,82,82,0,0,0,28,1,0,0,0,1
2039011976,160.34.248.143,250.227.120.130,0,0,181,1,82,82,0,0,0,28,1,0,0,0,1
3411229631,192.171.2.63,78.9.253.9,0,0,120,184,50600,275,9,46691,0,40664,184,0,0,1216770,1
3434949412,224.33.200.215,30.11.213.240,0,0,82,1,82,82,0,0,0,28,1,0,0,0,1
